CARRIER,FL_NUM,ORIGIN,DEST,CRS_DEP_TIME,CRS_ARR_TIME
WN,3982,BNA,MCI,750,930
WN,5998,BNA,MCI,1100,1240
WN,787,BNA,MCO,2110,2355
WN,4159,BNA,MCO,1235,1520
WN,4406,BNA,MCO,545,835
WN,23,BNA,MDW,2205,2330
WN,868,BNA,MDW,605,740
WN,3063,BNA,MDW,1045,1215
WN,3385,BNA,MDW,2020,2145
WN,3723,BNA,MDW,1900,2025
WN,4040,BNA,MDW,925,1050
WN,4269,BNA,MDW,1615,1740
WN,6265,BNA,MDW,1200,1325
WN,3371,BNA,MSY,740,915
WN,4874,BNA,MSY,2040,2215
WN,5975,BNA,MSY,1730,1905
WN,3717,BNA,OAK,1145,1445
WN,4708,BNA,PHL,2205,55
WN,4908,BNA,PHL,1420,1710
WN,5540,BNA,PHL,1030,1325
WN,3242,BNA,PHX,1245,1540
WN,4885,BNA,PHX,635,940
WN,6323,BNA,PHX,1605,1900
WN,4547,BNA,PIT,920,1140
WN,3387,BNA,PNS,740,900
WN,6203,BNA,PNS,2035,2155
WN,1771,BNA,RDU,2205,25
WN,3580,BNA,RDU,1345,1610
WN,4465,BNA,RDU,1800,2020
WN,6234,BNA,RDU,920,1145
WN,4195,BNA,SAN,1815,2050
WN,3180,BNA,SAT,2030,2305
WN,5150,BNA,SAT,750,1025
WN,4594,BNA,STL,820,930
WN,6361,BNA,STL,2020,2125
WN,4326,BNA,TPA,1720,2005
WN,4384,BNA,TPA,1925,2210
WN,4429,BNA,TPA,630,920
WN,4433,BNA,TPA,845,1130
WN,4655,BNA,TPA,1115,1400
WN,4147,BOI,DEN,1630,1815
WN,4606,BOI,DEN,635,825
WN,5598,BOI,GEG,1430,1435
WN,6159,BOI,GEG,705,720
WN,4458,BOI,LAS,605,645
WN,5246,BOI,LAS,1730,1810
WN,715,BOI,OAK,915,1000
WN,5938,BOI,OAK,1920,2000
WN,2398,BOI,PHX,1210,1410
WN,6187,BOI,SMF,1120,1150
WN,3358,BOS,ATL,710,1015
WN,3980,BOS,ATL,1900,2200
WN,6193,BOS,ATL,1300,1600
WN,3336,BOS,AUS,930,1320
WN,3152,BOS,BNA,2145,2345
WN,4655,BOS,BNA,835,1040
WN,6878,BOS,BNA,1235,1435
WN,786,BOS,BWI,910,1045
WN,833,BOS,BWI,2140,2315
WN,1263,BOS,BWI,1610,1745
WN,2253,BOS,BWI,2315,45
WN,2807,BOS,BWI,2220,2355
WN,3008,BOS,BWI,1220,1355
WN,3056,BOS,BWI,515,650
WN,4239,BOS,BWI,1430,1605
WN,4659,BOS,BWI,1315,1450
WN,6082,BOS,BWI,1800,1945
WN,3634,BOS,CMH,1615,1825
WN,4773,BOS,CMH,910,1125
WN,5635,BOS,DAL,1725,2100
WN,2104,BOS,DEN,1915,2215
WN,4205,BOS,DEN,1550,1845
WN,6164,BOS,DEN,650,945
WN,3569,BOS,HOU,530,915
WN,4925,BOS,HOU,1755,2145
WN,41,BOS,IND,1315,1555
WN,4492,BOS,MCI,1510,1800
WN,4644,BOS,MCI,550,845
WN,746,BOS,MDW,505,655
WN,3711,BOS,MDW,2315,105
WN,4743,BOS,MDW,640,835
WN,4914,BOS,MDW,1340,1530
WN,5213,BOS,MDW,1650,1850
WN,6035,BOS,MDW,1215,1405
WN,6266,BOS,MDW,900,1055
WN,1674,BOS,MKE,1125,1315
WN,4535,BOS,MKE,1840,2030
WN,3567,BOS,STL,705,925
WN,3591,BOS,STL,1110,1330
WN,4879,BOS,STL,1900,2120
WN,3166,BUF,BWI,555,720
WN,4282,BUF,BWI,1315,1425
WN,4344,BUF,BWI,1840,1955
WN,4679,BUF,BWI,740,855
WN,4706,BUF,BWI,925,1040
WN,4877,BUF,BWI,1205,1315
WN,4684,BUF,FLL,510,820
WN,4899,BUF,LAS,1705,1915
WN,4688,BUF,MCO,640,930
WN,5389,BUF,MCO,1640,1925
WN,4181,BUF,MDW,1515,1605
WN,4692,BUF,MDW,515,605
WN,4821,BUF,MDW,810,900
WN,6103,BUF,MDW,1810,1900
WN,6349,BUF,PHX,605,915
WN,3835,BUF,TPA,705,1000
WN,4883,BUF,TPA,1600,1855
WN,4299,BUR,DAL,1350,1845
WN,4707,BUR,DEN,710,1025
WN,4811,BUR,DEN,1505,1820
WN,6899,BUR,DEN,1235,1545
WN,1739,BUR,LAS,1620,1720
WN,2113,BUR,LAS,2040,2135
WN,4583,BUR,LAS,1745,1845
WN,5075,BUR,LAS,1455,1555
WN,5124,BUR,LAS,1405,1505
WN,5249,BUR,LAS,1000,1100
WN,5278,BUR,LAS,1320,1420
WN,6054,BUR,LAS,1150,1250
WN,6177,BUR,LAS,725,825
WN,6314,BUR,LAS,1105,1205
WN,1636,BUR,OAK,945,1100
WN,1693,BUR,OAK,1735,1850
WN,2217,BUR,OAK,905,1020
WN,2874,BUR,OAK,1215,1330
WN,3558,BUR,OAK,745,900
WN,3563,BUR,OAK,1520,1635
WN,4337,BUR,OAK,1315,1430
WN,5112,BUR,OAK,1030,1145
WN,5246,BUR,OAK,2020,2135
WN,5337,BUR,OAK,1600,1715
WN,5898,BUR,OAK,2145,2255
WN,6149,BUR,OAK,1130,1245
WN,6152,BUR,PDX,1125,1350
WN,1493,BUR,PHX,815,1035
WN,4286,BUR,PHX,1835,2055
WN,4703,BUR,PHX,1650,1910
WN,4724,BUR,PHX,700,925
WN,5539,BUR,PHX,1420,1640
WN,5938,BUR,PHX,1310,1530
WN,6063,BUR,PHX,1955,2210
WN,2247,BUR,SFO,2020,2140
WN,4280,BUR,SFO,1510,1630
WN,4740,BUR,SFO,755,915
WN,751,BUR,SJC,715,830
WN,1378,BUR,SJC,2110,2215
WN,1536,BUR,SJC,1105,1215
WN,2062,BUR,SJC,1620,1730
WN,2858,BUR,SJC,1950,2055
WN,2926,BUR,SJC,1315,1425
WN,4248,BUR,SJC,1735,1845
WN,4481,BUR,SJC,955,1105
WN,5769,BUR,SJC,1520,1630
WN,854,BUR,SMF,1825,1940
WN,3375,BUR,SMF,2145,2300
WN,3441,BUR,SMF,1715,1830
WN,3461,BUR,SMF,1230,1345
WN,4514,BUR,SMF,1920,2035
WN,4557,BUR,SMF,1040,1155
WN,6188,BUR,SMF,1355,1510
WN,6305,BUR,SMF,840,1000
WN,4282,BWI,ABQ,1505,1740
WN,427,BWI,ALB,1030,1145
WN,3656,BWI,ALB,2320,25
WN,3948,BWI,ALB,855,1020
WN,4051,BWI,ALB,2115,2225
WN,4214,BWI,ALB,1750,1905
WN,5564,BWI,ALB,1535,1645
WN,688,BWI,ATL,1425,1625
WN,2663,BWI,ATL,2130,2330
WN,4338,BWI,ATL,620,825
WN,4565,BWI,ATL,825,1035
WN,4679,BWI,ATL,940,1145
WN,5910,BWI,ATL,1635,1835
WN,4912,BWI,AUS,835,1135
WN,5847,BWI,AUS,2055,2350
WN,1485,BWI,BDL,2320,25
WN,2870,BWI,BDL,1650,1800
WN,4203,BWI,BDL,1025,1135
WN,4276,BWI,BDL,2120,2225
WN,4289,BWI,BDL,620,740
WN,4635,BWI,BDL,730,840
WN,5289,BWI,BDL,1450,1555
WN,5517,BWI,BDL,1235,1340
WN,4601,BWI,BHM,1910,2025
WN,6220,BWI,BHM,1250,1400
WN,6890,BWI,BHM,810,930
WN,2624,BWI,BNA,1610,1710
WN,3636,BWI,BNA,2155,2255
WN,4433,BWI,BNA,700,810
WN,4945,BWI,BNA,1415,1515
WN,4957,BWI,BNA,1030,1130
WN,6218,BWI,BNA,1935,2035
WN,6333,BWI,BNA,920,1025
WN,6379,BWI,BNA,2245,2345
WN,1674,BWI,BOS,930,1055
WN,3152,BWI,BOS,1920,2045
WN,3980,BWI,BOS,1655,1820
WN,4205,BWI,BOS,1355,1515
WN,4235,BWI,BOS,1240,1400
WN,4914,BWI,BOS,1145,1305
WN,5914,BWI,BOS,2325,40
WN,6195,BWI,BOS,2225,2345
WN,6208,BWI,BOS,1025,1150
WN,6237,BWI,BOS,1605,1725
WN,4049,BWI,BUF,1025,1135
WN,4335,BWI,BUF,1700,1810
WN,4346,BWI,BUF,2210,2320
WN,4821,BWI,BUF,630,740
WN,4883,BWI,BUF,1420,1530
WN,5654,BWI,BUF,2320,25
WN,3968,BWI,CHS,2115,2255
WN,4561,BWI,CHS,1450,1630
WN,4868,BWI,CHS,830,1020
WN,4874,BWI,CHS,1710,1855
WN,892,BWI,CLE,710,830
WN,1664,BWI,CLE,2335,50
WN,4641,BWI,CLE,2020,2140
WN,4706,BWI,CLE,1120,1235
WN,4523,BWI,CLT,825,1005
WN,6082,BWI,CLT,2035,2205
WN,2775,BWI,CMH,2315,35
WN,3593,BWI,CMH,935,1100
WN,3999,BWI,CMH,1725,1850
WN,4332,BWI,CMH,1405,1525
WN,4427,BWI,CMH,1955,2115
WN,935,BWI,DAL,2050,2325
WN,4771,BWI,DAL,820,1100
WN,6085,BWI,DAL,1635,1910
WN,6319,BWI,DAL,1125,1355
WN,908,BWI,DEN,640,855
WN,4163,BWI,DEN,1640,1855
WN,4671,BWI,DEN,1500,1710
WN,4716,BWI,DEN,2035,2250
WN,5976,BWI,DEN,1320,1530
WN,1278,BWI,DTW,1230,1405
WN,3431,BWI,DTW,1700,1835
WN,4948,BWI,DTW,1000,1135
WN,5354,BWI,DTW,2040,2220
WN,6162,BWI,DTW,2315,50
WN,738,BWI,FLL,1440,1720
WN,791,BWI,FLL,1325,1605
WN,804,BWI,FLL,715,1000
WN,2202,BWI,FLL,1905,2150
WN,3602,BWI,FLL,1110,1350
WN,3613,BWI,FLL,1635,1915
WN,4916,BWI,FLL,1010,1255
WN,5243,BWI,FLL,1810,2050
WN,5906,BWI,FLL,2115,2350
WN,6386,BWI,FLL,620,855
WN,3784,BWI,GRR,2310,55
WN,426,BWI,HOU,1550,1835
WN,4195,BWI,HOU,925,1215
WN,4394,BWI,HOU,700,945
WN,5330,BWI,HOU,1930,2210
WN,6339,BWI,HOU,2055,2335
WN,1513,BWI,IND,1100,1250
WN,3243,BWI,IND,605,755
WN,4877,BWI,IND,1355,1545
WN,5818,BWI,IND,1800,1955
WN,2981,BWI,ISP,2030,2135
WN,5091,BWI,ISP,1650,1755
WN,5135,BWI,ISP,2310,10
WN,6186,BWI,ISP,1035,1140
WN,6310,BWI,ISP,1430,1535
WN,6324,BWI,ISP,925,1035
WN,1039,BWI,JAX,1210,1415
WN,1403,BWI,JAX,845,1100
WN,3581,BWI,JAX,1620,1825
WN,4766,BWI,JAX,2115,2320
WN,5065,BWI,JAX,1805,2015
WN,797,BWI,LAS,1445,1710
WN,4881,BWI,LAS,845,1125
WN,5714,BWI,LAS,2050,2320
WN,1040,BWI,LAX,810,1105
WN,4058,BWI,LAX,1500,1755
WN,1956,BWI,MCI,1605,1800
WN,4340,BWI,MCI,620,820
WN,4344,BWI,MCI,2055,2255
WN,765,BWI,MCO,1030,1255
WN,1263,BWI,MCO,1830,2055
WN,1996,BWI,MCO,745,1010
WN,4024,BWI,MCO,615,840
WN,4035,BWI,MCO,1515,1740
WN,4089,BWI,MCO,1955,2215
WN,4300,BWI,MCO,1220,1445
WN,4930,BWI,MCO,940,1205
WN,5179,BWI,MCO,2100,2325
WN,849,BWI,MDW,1230,1335
WN,1170,BWI,MDW,1755,1905
WN,3487,BWI,MDW,730,840
WN,4357,BWI,MDW,915,1025
WN,5848,BWI,MDW,1955,2100
WN,6038,BWI,MDW,2245,2355
WN,6261,BWI,MDW,610,720
WN,6282,BWI,MDW,1625,1730
WN,4865,BWI,MEM,1320,1450
WN,830,BWI,MHT,1505,1625
WN,4221,BWI,MHT,2200,2320
WN,4603,BWI,MHT,2320,35
WN,4842,BWI,MHT,915,1040
WN,4853,BWI,MHT,1035,1155
WN,6212,BWI,MHT,1655,1815
WN,6822,BWI,MHT,705,825
WN,6886,BWI,MHT,2000,2120
WN,2060,BWI,MKE,1320,1420
WN,4802,BWI,MKE,2250,2355
WN,4832,BWI,MKE,705,815
WN,5886,BWI,MKE,1845,1950
WN,963,BWI,MSP,830,1025
WN,2837,BWI,MSP,2205,2350
WN,3783,BWI,MSY,825,1030
WN,5080,BWI,MSY,2120,2320
WN,6267,BWI,MSY,1915,2115
WN,4015,BWI,OAK,815,1125
WN,4986,BWI,OAK,1445,1750
WN,6109,BWI,OKC,1835,2105
WN,1055,BWI,ORF,730,825
WN,3562,BWI,ORF,1040,1135
WN,3827,BWI,ORF,2315,5
WN,4239,BWI,ORF,1700,1755
WN,2028,BWI,PBI,2050,2325
WN,3166,BWI,PBI,815,1050
WN,4807,BWI,PBI,1100,1330
WN,6336,BWI,PBI,1750,2025
WN,1029,BWI,PHX,825,1150
WN,3680,BWI,PHX,1440,1755
WN,3312,BWI,PIT,2015,2115
WN,3853,BWI,PIT,1720,1820
WN,4013,BWI,PIT,2335,35
WN,4168,BWI,PIT,920,1025
WN,1056,BWI,PVD,1040,1150
WN,3226,BWI,PVD,615,730
WN,3674,BWI,PVD,2210,2320
WN,3836,BWI,PVD,2040,2155
WN,4023,BWI,PVD,930,1045
WN,4241,BWI,PVD,1655,1805
WN,4315,BWI,PVD,1345,1455
WN,5011,BWI,PVD,1255,1405
WN,5836,BWI,PVD,1540,1650
WN,5884,BWI,PVD,1440,1550
WN,1462,BWI,PWM,1620,1745
WN,3578,BWI,PWM,1020,1145
WN,6157,BWI,PWM,2315,40
WN,786,BWI,RDU,1125,1230
WN,986,BWI,RDU,1325,1430
WN,4027,BWI,RDU,1705,1810
WN,4275,BWI,RDU,1600,1705
WN,4305,BWI,RDU,820,935
WN,4987,BWI,RDU,930,1040
WN,5077,BWI,RDU,2140,2245
WN,5851,BWI,RDU,1825,1935
WN,4086,BWI,ROC,1700,1810
WN,5893,BWI,ROC,2310,20
WN,6337,BWI,ROC,1030,1140
WN,1017,BWI,RSW,2120,5
WN,4375,BWI,RSW,820,1110
WN,4564,BWI,RSW,1205,1450
WN,4854,BWI,RSW,1435,1720
WN,6335,BWI,RSW,1845,2130
WN,4037,BWI,SAN,820,1115
WN,6329,BWI,SAN,1445,1740
WN,3876,BWI,SAT,1725,2030
WN,5026,BWI,SAT,810,1115
WN,5444,BWI,SAT,2215,120
WN,3645,BWI,SDF,2135,2325
WN,4633,BWI,SDF,1330,1515
WN,4860,BWI,SDF,1650,1840
WN,5064,BWI,SDF,910,1110
WN,3772,BWI,SEA,1445,1725
WN,723,BWI,SJC,1440,1750
WN,3869,BWI,SJU,810,1315
WN,4467,BWI,SJU,1505,2010
WN,3231,BWI,SLC,1420,1715
WN,5137,BWI,SMF,1450,1750
WN,972,BWI,STL,625,750
WN,1486,BWI,STL,1545,1705
WN,2776,BWI,STL,1855,2020
WN,4180,BWI,STL,815,940
WN,4925,BWI,STL,1005,1125
WN,5035,BWI,STL,2000,2120
WN,816,BWI,TPA,1650,1920
WN,4500,BWI,TPA,1410,1640
WN,4508,BWI,TPA,1900,2130
WN,4567,BWI,TPA,2105,2335
WN,4659,BWI,TPA,1535,1805
WN,4827,BWI,TPA,815,1050
WN,4908,BWI,TPA,925,1200
WN,6155,BWI,TPA,625,855
WN,3629,CAK,ATL,1045,1235
WN,5858,CAK,ATL,1755,1950
WN,6292,CAK,ATL,730,925
WN,3242,CHS,BNA,1140,1210
WN,4874,CHS,BNA,1930,2005
WN,3421,CHS,BWI,1050,1220
WN,4601,CHS,BWI,1700,1825
WN,4842,CHS,BWI,710,835
WN,6253,CHS,BWI,2040,2205
WN,1786,CHS,HOU,1610,1755
WN,1222,CHS,MDW,600,710
WN,4361,CHS,MDW,1810,1925
WN,5150,CLE,BNA,605,700
WN,5188,CLE,BNA,1900,1945
WN,830,CLE,BWI,1310,1420
WN,893,CLE,BWI,905,1020
WN,4211,CLE,BWI,1805,1925
WN,4843,CLE,BWI,600,715
WN,4781,CLE,LAS,1530,1700
WN,3751,CLE,MDW,1025,1040
WN,4281,CLE,MDW,535,605
WN,5029,CLE,MDW,715,740
WN,5427,CLE,MDW,2035,2050
WN,6013,CLE,MDW,1635,1650
WN,6147,CLE,MDW,1855,1920
WN,5033,CLE,PHX,800,1040
WN,6230,CLE,STL,1215,1300
WN,4986,CLT,BNA,1035,1100
WN,3674,CLT,BWI,2005,2130
WN,6208,CLT,BWI,800,935
WN,37,CLT,DAL,1240,1425
WN,5031,CLT,HOU,700,855
WN,1251,CLT,MDW,600,700
WN,4407,CLT,MDW,1810,1910
WN,2981,CMH,ATL,1110,1245
WN,3495,CMH,ATL,745,930
WN,3871,CMH,ATL,1820,1955
WN,3387,CMH,BNA,635,700
WN,6361,CMH,BNA,1920,1940
WN,3336,CMH,BOS,640,845
WN,5635,CMH,BOS,1500,1650
WN,1011,CMH,BWI,1500,1615
WN,4013,CMH,BWI,2145,2300
WN,4500,CMH,BWI,1220,1330
WN,5080,CMH,BWI,1925,2040
WN,5517,CMH,BWI,1045,1155
WN,4776,CMH,DAL,1445,1630
WN,3755,CMH,DCA,915,1035
WN,4021,CMH,DCA,1740,1855
WN,4542,CMH,DEN,1810,1930
WN,6256,CMH,DEN,600,730
WN,4393,CMH,FLL,1630,1915
WN,4028,CMH,LAS,1000,1135
WN,5003,CMH,LAS,1635,1810
WN,1265,CMH,MCO,640,910
WN,4332,CMH,MCO,1600,1815
WN,4734,CMH,MCO,2000,2215
WN,1553,CMH,MDW,1430,1445
WN,3593,CMH,MDW,1135,1150
WN,3634,CMH,MDW,1910,1925
WN,3986,CMH,MDW,2235,2250
WN,5520,CMH,MDW,550,610
WN,6201,CMH,MDW,905,925
WN,4773,CMH,OAK,1200,1420
WN,3846,CMH,PHX,1330,1600
WN,1583,CMH,RSW,610,850
WN,4369,CMH,RSW,1530,1805
WN,4583,CMH,STL,845,925
WN,5506,CMH,STL,2055,2125
WN,1969,CMH,TPA,1930,2150
WN,3362,CMH,TPA,925,1150
WN,6038,CMH,TPA,1415,1630
WN,1187,CRP,HOU,645,735
WN,3315,CRP,HOU,1855,1950
WN,4911,CRP,HOU,1530,1630
WN,5503,CRP,HOU,955,1045
WN,1530,DAL,ABQ,645,740
WN,3630,DAL,ABQ,1555,1645
WN,4148,DAL,ABQ,1315,1405
WN,4426,DAL,ABQ,1800,1855
WN,5135,DAL,ABQ,920,1010
WN,1934,DAL,AMA,2125,2235
WN,5504,DAL,AMA,1210,1320
WN,5511,DAL,AMA,905,1015
WN,3552,DAL,ATL,830,1125
WN,3791,DAL,ATL,2050,2345
WN,4468,DAL,ATL,1025,1320
WN,5678,DAL,ATL,1425,1720
WN,6190,DAL,ATL,615,925
WN,3398,DAL,AUS,730,825
WN,3762,DAL,AUS,1235,1330
WN,3875,DAL,AUS,1340,1435
WN,5095,DAL,AUS,1825,1920
WN,5262,DAL,AUS,1540,1635
WN,6281,DAL,AUS,905,1000
WN,4335,DAL,BHM,640,810
WN,4446,DAL,BHM,1615,1745
WN,6373,DAL,BHM,2035,2205
WN,1771,DAL,BNA,1950,2130
WN,1906,DAL,BNA,1125,1300
WN,4459,DAL,BNA,705,845
WN,4858,DAL,BNA,1345,1520
WN,4659,DAL,BOS,805,1230
WN,1636,DAL,BUR,800,915
WN,4802,DAL,BWI,1820,2205
WN,6370,DAL,BWI,1020,1405
WN,6516,DAL,BWI,605,950
WN,6886,DAL,BWI,1535,1920
WN,4407,DAL,CLT,1425,1740
WN,5020,DAL,CMH,1050,1405
WN,2,DAL,DCA,1235,1615
WN,4165,DAL,DCA,1920,2255
WN,4322,DAL,DCA,745,1120
WN,3213,DAL,DEN,2010,2110
WN,4111,DAL,DEN,1315,1415
WN,4271,DAL,DEN,1800,1900
WN,5163,DAL,DEN,730,830
WN,5647,DAL,DEN,1500,1600
WN,5681,DAL,DEN,2220,2320
WN,6239,DAL,DEN,600,700
WN,4408,DAL,DTW,1635,2000
WN,4870,DAL,ELP,1920,2005
WN,5194,DAL,ELP,750,835
WN,5513,DAL,ELP,1355,1440
WN,6112,DAL,ELP,2145,2230
WN,2053,DAL,FLL,2000,2330
WN,4149,DAL,FLL,825,1200
WN,23,DAL,HOU,1600,1705
WN,29,DAL,HOU,900,1005
WN,37,DAL,HOU,1500,1605
WN,41,DAL,HOU,2200,2305
WN,45,DAL,HOU,1400,1505
WN,419,DAL,HOU,2100,2205
WN,858,DAL,HOU,1200,1305
WN,4320,DAL,HOU,1730,1835
WN,6890,DAL,HOU,1230,1335
WN,6894,DAL,HOU,1100,1205
WN,6896,DAL,HOU,1000,1105
WN,4771,DAL,IND,1135,1430
WN,5855,DAL,IND,1515,1815
WN,3708,DAL,LAS,1250,1350
WN,4256,DAL,LAS,1500,1600
WN,6369,DAL,LAS,620,725
WN,6878,DAL,LAS,1935,2035
WN,1422,DAL,LAX,1150,1315
WN,4433,DAL,LAX,1550,1715
WN,4552,DAL,LAX,1845,2015
WN,5076,DAL,LAX,710,840
WN,4299,DAL,LBB,1925,2030
WN,4655,DAL,LBB,1650,1800
WN,4932,DAL,LBB,2140,2250
WN,5508,DAL,LBB,1000,1105
WN,18,DAL,LGA,1735,2145
WN,54,DAL,LGA,1045,1455
WN,5085,DAL,LGA,620,1035
WN,6385,DAL,LGA,1340,1750
WN,46,DAL,LIT,2135,2240
WN,1335,DAL,LIT,1610,1715
WN,2200,DAL,LIT,1255,1355
WN,4113,DAL,LIT,900,1005
WN,3907,DAL,MAF,1240,1350
WN,4979,DAL,MAF,1455,1610
WN,5146,DAL,MAF,1920,2030
WN,6189,DAL,MAF,700,815
WN,6196,DAL,MAF,2200,2315
WN,8,DAL,MCI,935,1105
WN,3208,DAL,MCI,1830,1955
WN,3524,DAL,MCI,605,730
WN,3604,DAL,MCI,715,840
WN,4007,DAL,MCI,2200,2325
WN,4455,DAL,MCI,2100,2225
WN,6333,DAL,MCI,1335,1500
WN,38,DAL,MCO,1135,1500
WN,4060,DAL,MCO,2025,2345
WN,4181,DAL,MCO,735,1110
WN,1491,DAL,MDW,930,1135
WN,1951,DAL,MDW,2125,2330
WN,2767,DAL,MDW,1955,2200
WN,5097,DAL,MDW,615,820
WN,5098,DAL,MDW,1205,1410
WN,6311,DAL,MDW,1615,1820
WN,6880,DAL,MDW,1835,2040
WN,1462,DAL,MEM,805,925
WN,3720,DAL,MEM,2225,2345
WN,5015,DAL,MKE,905,1115
WN,1271,DAL,MSY,1445,1605
WN,2622,DAL,MSY,1720,1840
WN,4454,DAL,MSY,1335,1455
WN,4542,DAL,MSY,905,1025
WN,4616,DAL,MSY,1150,1310
WN,4541,DAL,OAK,1835,2030
WN,6899,DAL,OAK,835,1030
WN,2652,DAL,OKC,2125,2215
WN,4314,DAL,OKC,905,1000
WN,4776,DAL,OKC,1705,1755
WN,6378,DAL,OKC,1305,1355
WN,5169,DAL,OMA,920,1100
WN,5885,DAL,OMA,1700,1840
WN,4318,DAL,PDX,1335,1550
WN,2694,DAL,PHL,1515,1915
WN,897,DAL,PHX,1140,1320
WN,4392,DAL,PHX,1605,1745
WN,6170,DAL,PHX,805,945
WN,6288,DAL,PHX,1855,2035
WN,6294,DAL,PHX,600,740
WN,2679,DAL,PIT,805,1130
WN,4041,DAL,SAN,1420,1535
WN,4156,DAL,SAN,2015,2125
WN,6301,DAL,SAN,615,730
WN,30,DAL,SAT,1435,1540
WN,52,DAL,SAT,1710,1815
WN,694,DAL,SAT,1920,2020
WN,1968,DAL,SAT,2120,2225
WN,3556,DAL,SAT,1625,1730
WN,3747,DAL,SAT,2215,2320
WN,5105,DAL,SAT,650,755
WN,5876,DAL,SAT,1335,1440
WN,5969,DAL,SAT,1035,1140
WN,5187,DAL,SEA,1255,1515
WN,1442,DAL,SFO,1245,1440
WN,3617,DAL,SJC,1840,2030
WN,4074,DAL,SJC,635,830
WN,4338,DAL,SLC,1540,1725
WN,3359,DAL,SMF,1000,1150
WN,4642,DAL,SNA,1935,2055
WN,5123,DAL,SNA,835,955
WN,788,DAL,STL,1210,1340
WN,3938,DAL,STL,1700,1835
WN,4350,DAL,STL,1835,2010
WN,4564,DAL,STL,600,740
WN,4817,DAL,STL,2200,2335
WN,6319,DAL,STL,1430,1600
WN,6340,DAL,STL,800,935
WN,2137,DAL,TPA,755,1110
WN,3900,DAL,TPA,1100,1410
WN,5489,DAL,TPA,1740,2055
WN,4136,DAL,TUL,1600,1700
WN,4555,DAL,TUL,905,1005
WN,6877,DAL,TUL,2035,2135
WN,1898,DAY,MDW,1915,1920
WN,4364,DAY,MDW,1340,1345
WN,5198,DAY,MDW,635,650
WN,3565,DCA,ATL,605,805
WN,5212,DCA,ATL,1110,1310
WN,5576,DCA,ATL,2055,2250
WN,6371,DCA,ATL,1335,1535
WN,4177,DCA,AUS,1740,2035
WN,3430,DCA,BNA,605,700
WN,4510,DCA,BNA,1650,1750
WN,4535,DCA,BNA,1310,1410
WN,3846,DCA,CMH,1140,1255
WN,5074,DCA,CMH,2000,2120
WN,55,DCA,DAL,1655,1925
WN,5135,DCA,DAL,615,845
WN,5262,DCA,DAL,1235,1505
WN,3826,DCA,FLL,650,930
WN,5037,DCA,FLL,1415,1655
WN,38,DCA,HOU,650,925
WN,64,DCA,HOU,1815,2100
WN,4149,DCA,HOU,1535,1815
WN,3897,DCA,IND,1850,2040
WN,5045,DCA,IND,855,1100
WN,1547,DCA,MCI,1000,1150
WN,1906,DCA,MCI,1635,1830
WN,6289,DCA,MCO,1555,1815
WN,6342,DCA,MCO,645,905
WN,1519,DCA,MDW,600,705
WN,2412,DCA,MDW,1930,2030
WN,3465,DCA,MDW,1000,1100
WN,4362,DCA,MDW,1655,1805
WN,6338,DCA,MDW,1455,1600
WN,6485,DCA,MDW,1555,1700
WN,971,DCA,MKE,2000,2105
WN,3745,DCA,MKE,1355,1500
WN,3636,DCA,MSY,1250,1445
WN,4116,DCA,MSY,1850,2050
WN,4832,DCA,OMA,1505,1710
WN,2556,DCA,PVD,2005,2125
WN,4322,DCA,PVD,1200,1320
WN,2495,DCA,STL,1900,2020
WN,6354,DCA,STL,1200,1320
WN,6389,DCA,STL,800,920
WN,4621,DCA,TPA,1545,1815
WN,5223,DCA,TPA,835,1105
WN,2220,DEN,ABQ,2310,30
WN,3039,DEN,ABQ,1605,1720
WN,3185,DEN,ABQ,700,820
WN,4116,DEN,ATL,1100,1555
WN,4740,DEN,ATL,1355,1845
WN,5292,DEN,ATL,715,1210
WN,5334,DEN,ATL,2100,155
WN,4120,DEN,AUS,545,855
WN,4147,DEN,AUS,1850,2200
WN,5195,DEN,AUS,1440,1745
WN,6216,DEN,AUS,2125,35
WN,4288,DEN,BDL,1915,50
WN,4071,DEN,BNA,2105,30
WN,4376,DEN,BNA,1715,2040
WN,6253,DEN,BNA,1350,1710
WN,6892,DEN,BNA,955,1320
WN,3742,DEN,BOI,1200,1405
WN,6109,DEN,BOI,2310,115
WN,3592,DEN,BOS,1925,110
WN,3634,DEN,BOS,945,1530
WN,4645,DEN,BOS,1245,1830
WN,3375,DEN,BUR,1950,2120
WN,4481,DEN,BUR,800,930
WN,5539,DEN,BUR,1220,1350
WN,3602,DEN,BWI,505,1025
WN,5289,DEN,BWI,845,1405
WN,5357,DEN,BWI,1040,1600
WN,5647,DEN,BWI,1635,2150
WN,6176,DEN,BWI,2010,125
WN,4778,DEN,CLE,1000,1445
WN,4369,DEN,CMH,1010,1455
WN,4734,DEN,CMH,1455,1930
WN,29,DEN,DAL,515,815
WN,41,DEN,DAL,1820,2115
WN,1442,DEN,DAL,910,1210
WN,3791,DEN,DAL,1700,1950
WN,5855,DEN,DAL,1135,1430
WN,6370,DEN,DAL,625,935
WN,6485,DEN,DAL,2005,2300
WN,4039,DEN,DTW,1900,2340
WN,5344,DEN,DTW,945,1430
WN,5226,DEN,EWR,630,1210
WN,6320,DEN,EWR,1050,1630
WN,6899,DEN,EWR,1625,2155
WN,4579,DEN,FLL,945,1530
